SEXO,RAÇA,ESTADO_CIVIL,ESCOLARIDADE,IDADE,OCUPAÇÂO,RENDIMENTO,OCUPAÇÂO_1,OCUPAÇÂO_2,OCUPAÇÂO_3
2,4,1,10,22,6111,E,6,61,611
1,1,1,10,31,9313,D,9,93,931
1,1,1,10,48,0000,D,0,0,0
2,4,1,10,44,2635,D,2,26,263
1,1,5,12,35,2341,C,2,23,234
1,4,3,10,31,2354,D,2,23,235
2,1,1,10,24,9520,E,9,95,952
2,4,1,12,51,2341,B,2,23,234
1,1,1,11,53,4110,B,4,41,411
1,4,5,10,21,5230,E,5,52,523
1,1,5,10,36,1330,C,1,13,133
2,1,5,11,30,8322,C,8,83,832
2,4,5,6,22,9111,E,9,91,911
1,4,5,7,24,7115,E,7,71,711
2,1,1,10,25,5321,D,5,53,532
1,4,1,10,27,9112,D,9,91,911
1,1,5,10,26,5245,E,5,52,524
2,4,5,10,26,5221,E,5,52,522
1,4,1,10,38,8321,D,8,83,832
1,4,1,10,44,5245,D,5,52,524
1,4,4,7,49,5221,E,5,52,522
1,1,1,7,31,9332,E,9,93,933
1,4,5,2,31,7131,D,7,71,713
1,4,1,5,48,6130,E,6,61,613
1,4,3,10,43,0000,B,0,0,0
1,1,5,5,40,9122,E,9,91,912
1,1,5,7,35,7412,D,7,74,741
1,1,1,10,45,7223,D,7,72,722
1,4,1,5,35,7231,E,7,72,723
2,4,1,8,41,6114,E,6,61,611
1,4,5,10,23,9334,E,9,93,933
2,4,5,10,21,2431,E,2,24,243
2,1,5,5,53,6114,E,6,61,611
2,4,3,10,37,5223,E,5,52,522
1,4,1,7,58,6130,D,6,61,613
1,4,5,7,35,5223,D,5,52,522
2,1,1,11,25,2341,D,2,23,234
1,4,1,12,31,2341,B,2,23,234
1,4,5,7,22,0000,E,0,0,0
1,4,1,5,50,6130,E,6,61,613
2,2,1,5,46,6114,E,6,61,611
2,4,2,7,43,9111,E,9,91,911
1,4,1,10,33,5221,E,5,52,522
2,4,1,11,42,2342,C,2,23,234
1,3,1,7,47,6111,E,6,61,611
2,3,1,12,45,2330,B,2,23,233
1,1,1,10,31,5414,D,5,54,541
2,4,1,10,30,5141,E,5,51,514
1,1,1,10,31,1221,D,1,12,122
2,1,1,10,27,5223,D,5,52,522
1,4,5,5,53,6114,E,6,61,611
2,4,5,2,28,9211,E,9,92,921
1,4,5,2,30,9211,E,9,92,921
1,4,5,2,23,9211,E,9,92,921
1,4,5,2,25,9211,E,9,92,921
2,4,5,6,39,6114,E,6,61,611
1,4,5,3,48,6114,E,6,61,611
2,1,5,8,21,6111,E,6,61,611
2,1,5,8,25,6111,E,6,61,611
1,4,1,10,25,0000,E,0,0,0
1,1,1,10,28,5221,B,5,52,522
2,1,1,10,22,5243,E,5,52,524
2,4,1,6,44,6130,E,6,61,613
2,4,3,10,46,3253,E,3,32,325
1,4,1,6,27,6130,E,6,61,613
1,4,1,5,45,7112,D,7,71,711
1,4,1,6,50,7231,E,7,72,723
2,4,5,10,21,5223,E,5,52,522
2,4,1,10,43,5311,E,5,53,531
2,4,5,10,37,4311,D,4,43,431
1,4,1,5,53,6130,E,6,61,613
1,4,5,10,26,4110,D,4,41,411
1,4,5,10,23,8322,D,8,83,832
2,1,5,10,21,5414,E,5,54,541
2,1,1,10,24,4120,D,4,41,412
1,1,1,11,25,5223,C,5,52,522
1,4,1,10,32,5243,D,5,52,524
2,4,1,7,31,5142,E,5,51,514
1,1,5,5,41,7112,D,7,71,711
1,4,1,5,34,7112,E,7,71,711
1,2,5,12,32,1321,C,1,13,132
1,1,5,5,39,9332,E,9,93,933
1,1,1,5,38,9112,E,9,91,911
1,1,1,7,40,7231,D,7,72,723
1,4,1,5,41,1221,D,1,12,122
2,4,1,7,41,2341,D,2,23,234
1,1,5,7,26,0000,E,0,0,0
2,2,5,10,25,9111,E,9,91,911
1,4,1,6,40,8141,E,8,81,814
2,4,1,5,50,6112,E,6,61,611
1,4,5,7,23,9329,E,9,93,932
1,4,1,10,27,9112,E,9,91,911
2,4,5,5,36,6114,E,6,61,611
1,4,3,5,37,8322,D,8,83,832
1,4,1,10,36,5414,D,5,54,541
2,4,1,10,29,5230,D,5,52,523
1,4,5,10,31,7511,E,7,75,751
2,2,1,6,35,9111,E,9,91,911
1,4,1,5,27,6130,E,6,61,613
1,1,1,11,51,4214,E,4,42,421
2,1,1,10,39,5243,E,5,52,524
1,4,1,10,26,5223,E,5,52,522
2,1,1,10,28,9111,E,9,91,911
1,4,1,10,33,1120,C,1,11,112
2,4,1,12,28,1112,C,1,11,111
1,4,5,7,27,7231,E,7,72,723
1,1,5,10,24,7511,E,7,75,751
1,1,3,10,52,3322,D,3,33,332
2,1,4,11,34,2351,C,2,23,235
2,4,1,10,27,5223,E,5,52,522
1,1,1,10,38,3341,D,3,33,334
2,4,1,5,41,5120,E,5,51,512
1,4,5,5,39,7511,E,7,75,751
2,4,5,5,38,7511,E,7,75,751
1,1,1,6,32,6114,E,6,61,611
2,1,1,5,28,6114,E,6,61,611
2,4,1,7,21,6114,E,6,61,611
1,1,1,7,24,9333,E,9,93,933
1,1,1,10,29,1420,B,1,14,142
2,4,1,10,22,5230,E,5,52,523
1,1,1,10,24,6130,E,6,61,613
1,4,5,10,30,7231,E,7,72,723
1,4,1,7,32,9621,D,9,96,962
2,4,5,7,26,5223,E,5,52,522
2,4,1,5,38,9213,E,9,92,921
1,4,5,5,27,9213,E,9,92,921
2,1,1,7,31,5230,E,5,52,523
1,1,1,11,33,4412,D,4,44,441
1,4,1,10,53,3322,B,3,33,332
1,1,5,10,33,8332,D,8,83,833
1,1,5,10,29,3522,D,3,35,352
2,5,5,10,22,5223,D,5,52,522
2,4,5,10,38,5221,D,5,52,522
1,1,5,5,22,7231,E,7,72,723
1,1,5,5,21,9313,E,9,93,931
1,1,5,5,25,9313,E,9,93,931
1,4,1,3,58,7314,D,7,73,731
1,1,5,10,26,2221,D,2,22,222
1,1,1,5,38,7112,E,7,71,711
2,4,5,7,25,6114,E,6,61,611
1,1,1,3,46,6114,E,6,61,611
2,4,1,6,46,6114,E,6,61,611
1,4,1,6,48,6114,E,6,61,611
1,4,5,10,30,8332,E,8,83,833
1,1,5,5,38,7511,E,7,75,751
1,1,1,10,38,5414,E,5,54,541
2,1,1,10,36,9112,E,9,91,911
1,2,5,7,35,7112,D,7,71,711
1,2,1,7,23,7112,E,7,71,711
1,1,5,2,28,5223,E,5,52,522
1,1,3,5,52,9313,E,9,93,931
1,2,1,4,50,7132,D,7,71,713
1,1,1,7,33,7231,B,7,72,723
1,4,1,10,51,4412,B,4,44,441
1,2,1,10,28,9112,D,9,91,911
2,4,1,10,23,9112,D,9,91,911
2,1,5,7,42,5221,E,5,52,522
2,4,2,5,32,9111,E,9,91,911
2,4,2,5,30,9111,E,9,91,911
2,4,4,7,22,9111,E,9,91,911
1,4,4,6,54,9332,E,9,93,933
1,1,1,6,36,8321,D,8,83,832
1,4,1,10,23,9112,D,9,91,911
2,4,1,7,22,2635,E,2,26,263
1,1,1,10,44,1221,D,1,12,122
1,1,5,12,32,1221,B,1,12,122
2,1,1,6,26,6130,E,6,61,613
1,4,1,6,40,6130,E,6,61,613
2,2,1,6,37,9213,E,9,92,921
1,2,1,6,45,4321,E,4,43,432
2,4,5,6,40,9112,E,9,91,911
1,2,5,7,30,7125,E,7,71,712
2,4,1,10,27,9334,E,9,93,933
1,2,5,7,24,5223,D,5,52,522
1,4,1,8,46,1420,A,1,14,142
2,1,1,8,36,5230,B,5,52,523
2,1,5,10,25,5230,D,5,52,523
1,1,5,6,27,5223,D,5,52,522
2,1,1,10,43,1420,E,1,14,142
1,1,1,10,47,5223,D,5,52,522
1,1,1,10,39,7422,D,7,74,742
1,4,1,5,53,8342,E,8,83,834
1,4,5,5,21,9112,E,9,91,911
2,1,5,10,27,9112,E,9,91,911
2,4,1,7,45,5321,E,5,53,532
1,4,1,5,36,9111,E,9,91,911
1,4,5,6,41,8332,D,8,83,833
2,4,5,6,47,1420,E,1,14,142
1,4,5,2,40,6114,E,6,61,611
1,4,5,7,28,7522,D,7,75,752
1,4,1,7,26,6114,E,6,61,611
2,1,1,7,21,6114,E,6,61,611
1,1,1,5,41,6114,E,6,61,611
2,1,1,7,37,6114,E,6,61,611
1,4,1,5,57,9333,E,9,93,933
2,4,5,5,37,6114,E,6,61,611
1,4,5,5,23,9332,E,9,93,933
1,4,5,7,27,9332,E,9,93,933
1,5,1,7,33,7112,D,7,71,711
2,4,1,3,46,9111,E,9,91,911
2,4,5,10,38,9121,E,9,91,912
1,2,2,10,42,8121,D,8,81,812
2,1,1,10,48,5211,C,5,52,521
1,4,1,10,47,1330,C,1,13,133
1,4,1,10,46,5414,E,5,54,541
2,4,1,7,33,9112,E,9,91,911
2,4,1,10,35,5242,C,5,52,524
1,4,1,10,36,1420,C,1,14,142
1,4,1,5,41,9112,E,9,91,911
1,4,5,5,31,9112,E,9,91,911
1,1,1,10,50,1420,B,1,14,142
2,1,1,10,48,1420,D,1,14,142
2,4,2,10,40,9112,E,9,91,911
1,1,1,7,27,3422,C,3,34,342
2,4,1,6,28,9520,E,9,95,952
2,1,1,7,34,5223,D,5,52,522
2,1,4,5,55,6130,E,6,61,613
1,1,5,10,21,6130,E,6,61,613
2,4,1,7,47,0000,E,0,0,0
1,1,1,5,47,0000,E,0,0,0
1,4,1,7,36,0000,C,0,0,0
1,4,1,6,25,5223,E,5,52,522
1,5,1,8,36,5211,E,5,52,521
2,1,1,3,54,6111,E,6,61,611
1,1,5,5,21,6111,D,6,61,611
1,4,1,6,33,8160,D,8,81,816
1,4,5,7,27,7213,E,7,72,721
1,4,5,7,21,3435,E,3,34,343
2,4,5,10,22,5131,E,5,51,513
2,4,1,5,39,5212,E,5,52,521
1,1,1,6,45,8321,D,8,83,832
1,1,1,7,38,6114,E,6,61,611
2,4,1,7,40,6114,E,6,61,611
1,1,3,10,48,3352,D,3,33,335
2,1,5,10,21,5223,E,5,52,522
1,4,1,5,56,9211,E,9,92,921
1,4,5,5,22,9112,E,9,91,911
2,1,2,7,26,0000,E,0,0,0
2,4,2,3,44,9520,D,9,95,952
1,4,2,7,38,7515,D,7,75,751
1,4,1,7,26,6114,E,6,61,611
1,4,1,6,42,7411,D,7,74,741
2,1,5,10,21,4110,E,4,41,411
2,4,5,10,34,5211,E,5,52,521
1,1,1,10,34,8322,D,8,83,832
1,1,5,10,25,9112,E,9,91,911
1,4,1,7,32,7112,D,7,71,711
2,1,5,10,31,5311,E,5,53,531
1,1,5,5,25,9211,E,9,92,921
1,1,5,5,49,7115,E,7,71,711
2,1,3,10,40,5223,E,5,52,522
2,2,5,11,32,5223,E,5,52,522
1,4,1,7,41,7512,E,7,75,751
2,1,1,10,40,0000,E,0,0,0
2,4,1,8,34,9112,E,9,91,911
1,4,1,6,21,5243,E,5,52,524
1,4,1,5,32,8321,E,8,83,832
1,4,4,2,37,9112,E,9,91,911
2,1,2,2,40,5120,E,5,51,512
1,4,5,7,45,7112,E,7,71,711
2,4,3,5,44,9111,E,9,91,911
1,4,5,5,38,7112,E,7,71,711
2,4,3,7,33,9111,E,9,91,911
1,4,1,10,45,1431,D,1,14,143
2,1,1,11,46,4312,B,4,43,431
2,4,1,11,49,2310,D,2,23,231
1,1,1,11,59,2611,B,2,26,261
2,4,5,10,28,9520,C,9,95,952
1,4,5,7,36,7112,C,7,71,711
1,4,5,5,45,5414,E,5,54,541
2,4,5,8,44,2651,E,2,26,265
1,4,5,7,21,9112,E,9,91,911
1,4,1,3,54,5211,E,5,52,521
2,4,1,3,58,5211,E,5,52,521
1,4,5,5,22,6111,E,6,61,611
1,4,5,5,23,6111,E,6,61,611
1,4,1,3,48,6111,E,6,61,611
1,1,5,7,26,9333,E,9,93,933
1,4,5,5,24,7522,D,7,75,752
1,4,5,6,21,7231,D,7,72,723
2,4,5,6,24,9111,E,9,91,911
2,4,5,6,22,6130,E,6,61,613
1,1,3,10,48,1323,B,1,13,132
2,4,1,5,33,6111,E,6,61,611
2,4,3,6,26,9629,E,9,96,962
1,4,5,6,25,9313,E,9,93,931
1,4,5,6,28,7112,E,7,71,711
1,1,1,10,24,8113,D,8,81,811
2,1,1,10,38,5222,D,5,52,522
1,4,5,7,25,9411,E,9,94,941
2,4,1,10,21,0000,E,0,0,0
2,4,2,5,55,9111,E,9,91,911
1,1,5,7,27,7131,E,7,71,713
2,3,1,12,38,2341,D,2,23,234
1,1,1,10,32,7231,D,7,72,723
2,4,1,7,33,4226,D,4,42,422
2,1,1,7,40,1420,D,1,14,142
1,1,1,7,46,1420,C,1,14,142
2,1,1,5,37,6130,E,6,61,613
1,1,1,7,40,6130,E,6,61,613
2,1,5,6,39,9111,E,9,91,911
1,4,5,10,26,4226,E,4,42,422
1,1,1,7,37,1420,D,1,14,142
2,3,1,6,34,8153,E,8,81,815
1,4,1,5,41,8182,E,8,81,818
2,4,1,7,27,9112,E,9,91,911
1,4,1,7,32,9112,E,9,91,911
2,4,5,7,37,6130,E,6,61,613
2,4,1,1,43,6114,E,6,61,611
1,4,1,5,29,6114,E,6,61,611
1,1,1,7,25,8160,E,8,81,816
2,4,5,11,30,2341,E,2,23,234
2,4,2,7,46,9112,E,9,91,911
1,1,4,7,38,7536,D,7,75,753
1,4,1,6,33,9333,E,9,93,933
2,4,1,8,29,6111,E,6,61,611
2,1,1,12,44,2330,B,2,23,233
1,4,1,10,46,3142,D,3,31,314
1,1,3,11,31,1219,B,1,12,121
2,4,5,5,24,6111,E,6,61,611
1,1,1,10,56,3334,C,3,33,333
1,1,5,10,27,8322,D,8,83,832
1,4,5,10,28,9122,E,9,91,912
1,4,1,5,55,5221,E,5,52,522
1,4,1,10,25,9211,E,9,92,921
1,4,5,10,22,9211,E,9,92,921
1,4,1,11,49,9211,E,9,92,921
2,4,1,10,46,9211,E,9,92,921
1,1,1,7,28,7536,E,7,75,753
1,4,1,5,40,9333,E,9,93,933
2,4,1,5,36,9211,E,9,92,921
1,1,1,7,22,6114,E,6,61,611
1,4,1,5,56,6114,E,6,61,611
2,4,5,6,24,9111,E,9,91,911
1,4,1,7,28,6114,E,6,61,611
1,1,1,11,34,2421,D,2,24,242
2,2,1,12,36,2341,C,2,23,234
1,4,1,7,55,1221,B,1,12,122
1,4,5,10,21,0000,D,0,0,0
2,4,1,7,56,5221,C,5,52,522
1,2,5,7,23,7112,E,7,71,711
2,2,5,7,39,7511,E,7,75,751
1,4,1,7,40,7522,D,7,75,752
1,4,5,6,39,7314,E,7,73,731
1,1,5,6,38,9332,E,9,93,933
2,4,3,7,36,9111,E,9,91,911
1,1,1,12,33,2611,B,2,26,261
2,1,1,10,40,1324,D,1,13,132
1,1,1,11,39,1324,D,1,13,132
1,1,5,5,52,7112,E,7,71,711
1,4,1,7,26,5223,E,5,52,522
2,1,5,5,34,9111,E,9,91,911
2,4,1,6,46,6114,E,6,61,611
1,1,1,11,56,4312,B,4,43,431
2,1,5,11,27,3221,C,3,32,322
2,4,1,11,40,4110,C,4,41,411
1,4,1,5,47,6130,E,6,61,613
2,1,1,10,33,5311,E,5,53,531
1,4,1,6,31,8332,D,8,83,833
1,4,1,10,36,6130,E,6,61,613
1,2,5,7,35,8321,E,8,83,832
2,1,1,5,26,6111,E,6,61,611
1,1,1,5,31,6111,D,6,61,611
1,4,1,10,56,7231,E,7,72,723
1,1,5,10,56,8142,E,8,81,814
2,1,1,10,23,2421,D,2,24,242
1,1,1,10,24,2421,D,2,24,242
1,4,1,10,38,0000,B,0,0,0
2,4,1,7,23,9211,E,9,92,921
1,4,1,2,25,9211,E,9,92,921
1,2,5,6,52,6130,C,6,61,613
1,1,1,10,44,1330,B,1,13,133
1,4,5,8,32,6130,E,6,61,613
1,4,5,8,32,9112,E,9,91,911
1,4,1,6,38,9313,E,9,93,931
2,4,1,10,48,8153,E,8,81,815
1,4,5,7,32,8332,D,8,83,833
1,4,5,7,26,7511,D,7,75,751
2,4,5,10,33,2413,C,2,24,241
2,4,5,11,30,4110,D,4,41,411
2,1,1,10,30,2413,B,2,24,241
1,4,1,6,50,6111,A,6,61,611
1,1,5,10,25,6111,D,6,61,611
2,4,2,10,44,2652,E,2,26,265
1,4,5,7,40,2652,E,2,26,265
1,4,1,8,28,5223,E,5,52,522
2,4,1,10,44,8153,E,8,81,815
1,1,1,3,56,9211,E,9,92,921
2,1,1,3,48,9211,E,9,92,921
2,4,1,10,24,5223,E,5,52,522
1,1,1,11,35,5412,C,5,54,541
1,1,1,7,31,0000,E,0,0,0
2,4,1,7,32,0000,E,0,0,0
1,4,1,10,52,2421,D,2,24,242
2,1,5,8,24,6130,E,6,61,613
1,1,5,8,24,6130,E,6,61,613
2,1,5,10,23,6130,E,6,61,613
2,1,5,10,26,6130,E,6,61,613
2,4,5,10,21,6130,E,6,61,613
2,4,5,10,21,6130,E,6,61,613
2,1,5,10,21,6130,E,6,61,613
2,4,4,5,42,6111,E,6,61,611
1,4,1,3,53,9313,E,9,93,931
2,4,5,10,21,6114,E,6,61,611
1,4,1,5,55,6114,E,6,61,611
1,4,5,10,24,6114,E,6,61,611
1,4,5,5,23,6114,E,6,61,611
1,4,5,6,26,6114,E,6,61,611
2,4,1,5,59,6111,E,6,61,611
2,4,3,11,38,2341,D,2,23,234
1,4,1,10,52,3322,B,3,33,332
2,1,5,10,23,9111,E,9,91,911
2,4,4,5,47,9111,E,9,91,911
2,4,5,10,25,9111,E,9,91,911
1,4,5,7,24,9334,E,9,93,933
1,1,1,7,28,9334,E,9,93,933
1,4,1,5,27,7511,E,7,75,751
1,1,5,10,22,3322,E,3,33,332
1,1,1,5,50,5221,E,5,52,522
2,1,1,7,46,8153,E,8,81,815
2,3,4,2,38,9211,E,9,92,921
2,1,1,6,55,6111,E,6,61,611
2,3,5,10,27,9112,E,9,91,911
2,4,1,10,35,5243,E,5,52,524
1,4,1,10,36,5243,D,5,52,524
1,1,5,7,26,9112,E,9,91,911
2,4,1,6,50,9111,E,9,91,911
1,4,1,5,27,7112,D,7,71,711
1,4,1,6,56,8181,C,8,81,818
1,4,1,5,50,7112,B,7,71,711
2,4,1,7,35,7316,D,7,73,731
1,4,5,6,42,9622,E,9,96,962
1,4,5,8,25,9329,E,9,93,932
1,4,5,2,33,7112,E,7,71,711
1,4,5,5,25,6114,E,6,61,611
1,4,1,7,40,7522,E,7,75,752
1,4,5,7,21,0000,D,0,0,0
2,4,1,6,36,0000,E,0,0,0
2,4,5,10,37,4226,E,4,42,422
2,4,5,7,28,9111,E,9,91,911
1,4,5,5,30,9622,E,9,96,962
2,4,1,7,42,9111,E,9,91,911
1,1,5,7,27,5230,D,5,52,523
1,3,1,5,48,8332,D,8,83,833
1,4,1,7,26,9112,E,9,91,911
2,1,1,7,44,9112,E,9,91,911
1,4,1,10,42,7112,D,7,71,711
1,4,5,10,28,5414,D,5,54,541
2,4,5,10,34,4120,E,4,41,412
1,4,1,10,42,2421,D,2,24,242
2,4,1,11,39,2341,D,2,23,234
2,4,1,10,46,5243,C,5,52,524
1,4,1,10,25,5414,D,5,54,541
1,4,1,5,28,5153,D,5,51,515
1,1,5,6,26,7112,D,7,71,711
1,2,1,5,40,9333,E,9,93,933
2,2,4,3,44,7511,E,7,75,751
1,3,2,10,48,7412,D,7,74,741
2,4,4,10,34,4120,E,4,41,412
1,4,3,5,48,5221,E,5,52,522
1,4,5,6,38,7534,E,7,75,753
1,1,1,3,54,5221,A,5,52,522
1,1,5,10,24,8322,E,8,83,832
1,4,3,5,41,7511,E,7,75,751
2,1,3,7,27,5221,E,5,52,522
2,4,1,10,23,9211,E,9,92,921
1,1,1,7,23,9211,E,9,92,921
2,4,1,2,53,9211,E,9,92,921
1,4,1,2,54,9211,E,9,92,921
1,4,5,7,39,0000,E,0,0,0
2,1,4,10,57,4120,D,4,41,412
1,4,5,10,25,9321,E,9,93,932
1,4,5,7,34,9112,E,9,91,911
1,4,5,7,33,7522,D,7,75,752
1,2,5,10,22,5230,D,5,52,523
1,2,5,10,31,9334,D,9,93,933
2,4,5,10,22,5230,E,5,52,523
2,4,5,10,22,5230,E,5,52,523
1,4,5,7,23,9313,D,9,93,931
1,4,1,10,38,5414,D,5,54,541
1,1,1,10,22,9629,E,9,96,962
1,1,1,7,41,9321,E,9,93,932
2,1,1,10,47,5321,D,5,53,532
1,1,5,5,27,5221,E,5,52,522
1,1,1,5,28,5414,D,5,54,541
1,4,3,7,53,5221,E,5,52,522
2,2,2,7,41,9211,E,9,92,921
2,4,5,5,36,0000,E,0,0,0
1,1,1,5,44,5223,D,5,52,522
2,1,1,10,27,1219,D,1,12,121
1,1,1,11,41,3213,B,3,32,321
2,2,1,10,45,9112,D,9,91,911
2,2,5,7,24,5142,E,5,51,514
1,2,5,7,24,9211,E,9,92,921
2,1,5,8,30,9211,E,9,92,921
2,4,1,7,30,9111,E,9,91,911
1,1,1,7,30,5223,E,5,52,522
2,2,1,7,36,9412,E,9,94,941
1,4,1,5,42,9213,E,9,92,921
1,4,1,11,35,0599,C,0,5,59
1,4,1,6,33,5141,D,5,51,514
2,4,1,10,23,3343,E,3,33,334
1,4,1,5,34,5414,E,5,54,541
1,1,5,7,29,8322,D,8,83,832
1,4,1,10,38,4110,D,4,41,411
2,1,1,10,30,5311,E,5,53,531
1,4,5,10,38,5221,D,5,52,522
2,4,5,7,28,9211,E,9,92,921
1,4,5,3,45,9211,E,9,92,921
1,1,1,6,37,9211,E,9,92,921
2,2,1,6,28,9211,E,9,92,921
1,4,1,6,56,7112,D,7,71,711
2,2,1,8,29,9211,E,9,92,921
1,2,1,7,30,9211,E,9,92,921
2,1,1,10,25,3221,D,3,32,322
1,4,5,5,32,5141,E,5,51,514
2,4,5,2,25,9211,E,9,92,921
2,4,1,5,53,9211,E,9,92,921
1,4,1,5,55,9211,E,9,92,921
2,4,1,3,43,5212,E,5,52,521
1,1,1,7,43,5212,D,5,52,521
1,1,1,7,34,1420,D,1,14,142
1,1,5,7,30,8321,D,8,83,832
2,1,5,10,27,1112,D,1,11,111
1,3,5,5,29,7511,E,7,75,751
1,1,1,7,49,8322,E,8,83,832
1,4,5,8,22,9112,E,9,91,911
2,2,5,5,33,9111,E,9,91,911
2,2,5,5,53,9211,E,9,92,921
2,1,5,5,30,9111,E,9,91,911
1,1,1,7,41,7131,E,7,71,713
1,4,2,10,56,7112,D,7,71,711
1,4,1,6,44,2421,E,2,24,242
2,4,1,10,43,2642,D,2,26,264
2,1,1,11,29,2341,E,2,23,234
1,3,5,10,34,7231,D,7,72,723
2,1,5,7,56,4110,D,4,41,411
2,1,1,10,25,9211,E,9,92,921
1,1,1,7,29,9211,E,9,92,921
2,1,5,10,26,3344,E,3,33,334
1,1,5,7,23,5131,E,5,51,513
1,1,1,5,50,1420,B,1,14,142
2,1,1,5,47,1420,B,1,14,142
1,1,1,10,21,8322,D,8,83,832
1,1,1,10,27,5419,D,5,54,541
1,1,1,2,44,9332,E,9,93,933
1,1,5,5,33,5223,D,5,52,522
2,1,3,7,34,7511,D,7,75,751
2,4,1,10,27,4226,D,4,42,422
1,4,1,5,39,5153,D,5,51,515
2,4,3,10,41,5245,D,5,52,524
1,4,5,10,24,5245,D,5,52,524
1,1,5,7,25,9111,E,9,91,911
2,1,1,3,55,6129,E,6,61,612
1,4,5,7,42,5223,E,5,52,522
1,4,2,10,47,7512,E,7,75,751
2,4,1,10,40,8153,E,8,81,815
1,4,1,8,56,8321,E,8,83,832
1,4,5,5,54,5414,E,5,54,541
2,4,1,10,31,9112,E,9,91,911
1,4,1,7,29,7512,D,7,75,751
1,1,5,5,32,9611,D,9,96,961
1,4,5,7,43,9211,E,9,92,921
2,1,5,7,36,9211,E,9,92,921
1,4,1,11,44,7233,C,7,72,723
1,4,5,7,25,7233,D,7,72,723
1,1,1,7,37,9112,E,9,91,911
1,1,1,10,41,7231,E,7,72,723
2,4,1,8,42,0000,E,0,0,0
1,4,1,7,31,9313,E,9,93,931
1,4,1,10,26,4110,D,4,41,411
2,4,5,5,55,9111,E,9,91,911
1,4,5,3,48,6130,E,6,61,613
1,4,3,5,35,6130,E,6,61,613
1,4,5,2,29,9313,E,9,93,931
1,4,1,5,54,7112,E,7,71,711
2,4,3,5,59,0000,E,0,0,0
1,1,4,6,56,3352,D,3,33,335
1,4,1,10,33,2511,E,2,25,251
1,4,5,3,54,7412,E,7,74,741
2,1,1,10,52,1420,A,1,14,142
1,1,1,6,54,1420,A,1,14,142
2,1,1,10,21,2342,E,2,23,234
1,1,1,10,23,8332,D,8,83,833
1,4,5,3,56,6130,E,6,61,613
2,4,5,3,45,9111,E,9,91,911
1,4,5,10,34,5165,D,5,51,516
1,2,1,5,32,5141,D,5,51,514
1,1,1,8,33,8321,E,8,83,832
1,4,5,5,29,7112,D,7,71,711
1,1,5,11,26,2342,E,2,23,234
1,4,1,7,44,7411,B,7,74,741
1,4,5,7,22,9111,E,9,91,911
2,4,5,7,23,9111,E,9,91,911
1,1,1,5,27,7112,D,7,71,711
1,4,1,2,37,9329,E,9,93,932
1,1,1,3,48,6111,E,6,61,611
2,3,1,5,40,6111,E,6,61,611
1,4,5,6,34,4321,E,4,43,432
2,4,5,6,32,9111,E,9,91,911
1,4,1,7,38,7231,E,7,72,723
2,1,1,3,51,6111,E,6,61,611
1,4,1,5,54,6111,E,6,61,611
1,2,5,7,24,7511,E,7,75,751
1,4,1,7,30,5221,E,5,52,522
2,4,1,10,27,0000,E,0,0,0
2,1,1,5,42,9211,E,9,92,921
1,1,1,7,54,9211,E,9,92,921
2,2,1,7,39,7511,E,7,75,751
1,2,1,7,39,7511,D,7,75,751
1,4,1,6,35,9611,E,9,96,961
2,4,1,6,35,9112,E,9,91,911
1,1,5,8,30,4321,E,4,43,432
1,4,1,10,33,3412,C,3,34,341
1,4,5,6,24,5414,E,5,54,541
1,1,5,6,35,7511,E,7,75,751
2,2,1,8,50,9211,E,9,92,921
1,4,1,6,37,9211,E,9,92,921
2,4,1,7,24,9211,E,9,92,921
1,4,1,5,37,5120,E,5,51,512
1,1,5,5,21,7512,D,7,75,751
1,4,5,7,38,7112,D,7,71,711
2,4,3,7,52,9211,E,9,92,921
1,1,1,10,27,5245,D,5,52,524
2,4,1,10,29,5223,D,5,52,522
1,4,5,6,44,5221,C,5,52,522
2,1,5,6,40,6130,E,6,61,613
2,1,1,5,42,9211,E,9,92,921
1,4,1,6,40,8321,C,8,83,832
2,1,1,7,31,7112,E,7,71,711
1,4,5,8,33,9112,E,9,91,911
2,4,5,7,24,9111,E,9,91,911
1,1,1,7,25,4321,E,4,43,432
2,1,5,5,25,9111,E,9,91,911
1,4,5,7,24,0000,E,0,0,0
2,1,3,7,37,5120,D,5,51,512
1,4,1,7,29,2654,E,2,26,265
1,4,5,7,24,7112,E,7,71,711
2,4,5,7,27,6121,E,6,61,612
2,4,1,6,32,5142,E,5,51,514
1,4,5,5,25,9112,E,9,91,911
1,4,1,6,42,9621,E,9,96,962
2,1,1,5,39,9211,E,9,92,921
1,1,1,5,40,9211,E,9,92,921
2,4,5,6,31,9212,E,9,92,921
1,4,5,5,29,6130,E,6,61,613
2,4,1,10,39,9112,E,9,91,911
1,1,1,10,28,9621,E,9,96,962
1,4,1,5,38,7512,E,7,75,751
2,4,1,5,35,7512,E,7,75,751
1,1,5,10,38,3322,E,3,33,332
1,4,1,6,35,8321,E,8,83,832
1,1,1,5,41,5414,E,5,54,541
1,1,1,8,33,4321,D,4,43,432
1,2,1,7,25,8141,E,8,81,814
2,4,5,6,27,6114,E,6,61,611
1,4,5,7,28,7511,E,7,75,751
1,4,1,3,59,9211,E,9,92,921
2,4,1,7,35,9111,E,9,91,911
2,4,1,5,44,9611,E,9,96,961
2,4,1,5,45,5211,E,5,52,521
1,4,1,3,51,5414,E,5,54,541
